IdTransaksi,IdPelanggan,Date,NamaPelanggan,Kota,Status,JenisKelamin,IdProduk ,NamaProduk,Harga,Qty,Pajak,Total,Pembayaran,Rating
10175,18609,3/25/2019,Stylish Desk Decors, Co.,Yangon,Normal,Female,5649680,Food and beverages,55.39,4,11.078,232.638,Ewallet,8
10184,18610,02/11/2019,Iberia Gift Imports, Corp.,Mandalay,Member,Female,7962588,Food and beverages,77.2,10,38.6,810.6,Credit card,5.6
10194,18611,1/31/2019,Saveley & Henriot, Co.,Mandalay,Normal,Male,2645546,Electronic accessories,72.13,10,36.065,757.365,Credit card,4.2
10207,18612,1/20/2019,Diecast Collectables,Yangon,Member,Female,8702211,Fashion accessories,63.88,8,25.552,536.592,Ewallet,9.9
10217,18613,3/26/2019,Handji Gifts& Co,Yangon,Member,Female,7594553,Health and beauty,10.69,5,26.725,561.225,Ewallet,7.6
10229,18614,1/20/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Male,6336761,Health and beauty,55.5,4,11.1,233.1,Credit card,6.6
10246,18615,03/05/2019,Euro Shopping Channel,Mandalay,Normal,Female,8658991,Home and lifestyle,95.46,8,38.184,801.864,Ewallet,4.7
10259,18616,01/05/2019,Handji Gifts& Co,Naypyitaw,Normal,Female,8782165,Fashion accessories,76.06,3,11.409,239.589,Credit card,9.8
10271,18617,2/13/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Male,9443138,Sports and travel,13.69,6,4.107,86.247,Cash,6.3
10281,18618,3/16/2019,Diecast Classics Inc.,Mandalay,Normal,Female,6504774,Electronic accessories,95.64,4,19.128,401.688,Cash,7.9
10291,18619,1/15/2019,Scandinavian Gift Ideas,Yangon,Normal,Female,1497067,Home and lifestyle,11.43,6,3.429,72.009,Cash,7.7
10305,18620,2/26/2019,Marta's Replicas Co.,Mandalay,Member,Female,4490692,Sports and travel,95.54,4,19.108,401.268,Ewallet,4.5
10313,18621,2/27/2019,Canadian Gift Exchange Network,Naypyitaw,Member,Female,8530740,Health and beauty,85.87,7,300.545,6.311.445,Credit card,8
10322,18622,2/17/2019,Online Diecast Creations Co.,Naypyitaw,Member,Female,7284414,Sports and travel,67.99,7,237.965,4.997.265,Ewallet,5.7
10334,18623,02/06/2019,Volvo Model Replicas, Co,Naypyitaw,Normal,Female,7149113,Food and beverages,52.42,1,2.621,55.041,Credit card,6.3
10347,18624,1/17/2019,Australian Collectors, Co.,Naypyitaw,Member,Male,3568681,Food and beverages,65.65,2,6.565,137.865,Cash,6
10357,18625,1/22/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Female,5999095,Food and beverages,28.86,5,7.215,151.515,Credit card,8
10370,18626,03/05/2019,Anna's Decorations, Ltd,Naypyitaw,Member,Male,1722564,Health and beauty,65.31,7,228.585,4.800.285,Credit card,4.2
10381,18627,01/03/2019,Corporate Gift Ideas Co.,Mandalay,Normal,Male,6000252,Sports and travel,93.38,1,4.669,98.049,Cash,9.6
10391,18628,3/20/2019,Anna's Decorations, Ltd,Naypyitaw,Member,Male,9698537,Sports and travel,25.25,5,63.125,1.325.625,Cash,6.1
10412,18629,1/31/2019,Euro Shopping Channel,Mandalay,Member,Male,8467108,Electronic accessories,87.87,9,395.415,8.303.715,Ewallet,5.6
10425,18630,2/19/2019,La Rochelle Gifts,Naypyitaw,Normal,Male,9506869,Health and beauty,21.8,8,8.72,183.12,Cash,8.3
10106,18631,02/11/2019,Rovelli Gifts,Yangon,Normal,Female,6263971,Sports and travel,94.76,4,18.952,397.992,Ewallet,7.8
10120,18632,02/05/2019,Australian Collectors, Co.,Yangon,Member,Female,7929386,Fashion accessories,30.62,1,1.531,32.151,Credit card,4.1
10133,18633,03/03/2019,Euro Shopping Channel,Naypyitaw,Normal,Female,3026888,Home and lifestyle,44.01,8,17.604,369.684,Cash,8.8
10145,18634,2/24/2019,Toys4GrownUps.com,Naypyitaw,Member,Female,8786082,Health and beauty,10.16,5,2.54,53.34,Ewallet,4.1
10168,18635,02/04/2019,Technics Stores Inc.,Yangon,Normal,Male,4048927,Electronic accessories,74.58,7,26.103,548.163,Credit card,9
10210,18636,2/19/2019,Osaka Souveniers Co.,Naypyitaw,Normal,Male,7919326,Electronic accessories,71.89,8,28.756,603.876,Ewallet,5.5
10223,18637,1/23/2019,Australian Collectors, Co.,Naypyitaw,Normal,Female,4068113,Health and beauty,10.99,5,27.475,576.975,Credit card,9.3
10235,18638,1/14/2019,Royal Canadian Collectables, Ltd.,Naypyitaw,Member,Male,4693482,Health and beauty,60.47,3,90.705,1.904.805,Credit card,5.6
10250,18639,1/17/2019,The Sharp Gifts Warehouse,Yangon,Normal,Male,8803112,Sports and travel,58.91,7,206.185,4.329.885,Ewallet,9.7
10263,18640,03/03/2019,Gift Depot Inc.,Yangon,Normal,Male,9486373,Fashion accessories,46.41,1,23.205,487.305,Credit card,4
10275,18641,2/15/2019,La Rochelle Gifts,Naypyitaw,Member,Male,8170896,Health and beauty,68.55,4,13.71,287.91,Credit card,9.2
10284,18642,1/15/2019,Norway Gifts By Mail, Co.,Mandalay,Normal,Female,7800081,Home and lifestyle,97.37,10,48.685,1.022.385,Credit card,4.9
10297,18643,2/27/2019,Clover Collections, Co.,Yangon,Member,Male,9315172,Electronic accessories,92.6,7,32.41,680.61,Credit card,9.3
10308,18644,2/26/2019,Mini Classics,Yangon,Normal,Female,1404235,Electronic accessories,46.61,2,4.661,97.881,Credit card,6.6
10318,18645,3/15/2019,Diecast Classics Inc.,Mandalay,Normal,Male,8398522,Fashion accessories,27.18,2,2.718,57.078,Ewallet,4.3
10327,18646,1/24/2019,Danish Wholesale Imports,Naypyitaw,Member,Female,7616764,Home and lifestyle,60.87,1,30.435,639.135,Cash,5.5
10339,18647,2/22/2019,Tokyo Collectables, Ltd,Yangon,Member,Female,7587180,Sports and travel,24.49,10,12.245,257.145,Cash,8.1
10353,18648,3/15/2019,Gift Ideas Corp.,Mandalay,Normal,Male,9511480,Health and beauty,92.78,1,4.639,97.419,Credit card,9.8
10374,18649,02/11/2019,Australian Gift Network, Co,Naypyitaw,Member,Male,7586153,Home and lifestyle,86.69,5,216.725,4.551.225,Ewallet,9.4
10386,18650,01/12/2019,Euro Shopping Channel,Mandalay,Normal,Male,2470683,Sports and travel,23.01,6,6.903,144.963,Ewallet,7.9
10398,18651,03/03/2019,Reims Collectables,Naypyitaw,Member,Female,6562853,Electronic accessories,30.2,8,12.08,253.68,Ewallet,5.1
10401,18652,3/23/2019,Tekni Collectables Inc.,Naypyitaw,Member,Male,3694338,Fashion accessories,67.39,7,235.865,4.953.165,Ewallet,6.9
10416,18653,03/04/2019,L'ordine Souveniers,Yangon,Member,Female,4593995,Fashion accessories,48.96,9,22.032,462.672,Cash,8
10107,18654,2/23/2019,Land of Toys Inc.,Mandalay,Member,Female,7279575,Electronic accessories,75.59,9,340.155,7.143.255,Cash,8
10120,18655,3/17/2019,Australian Collectors, Co.,Yangon,Normal,Female,1268712,Home and lifestyle,77.47,4,15.494,325.374,Cash,4.2
10134,18656,1/16/2019,Lyon Souveniers,Yangon,Normal,Female,4596726,Sports and travel,93.18,2,9.318,195.678,Credit card,8.5
10145,18657,01/08/2019,Toys4GrownUps.com,Yangon,Normal,Female,6805493,Electronic accessories,50.23,4,10.046,210.966,Cash,9
10159,18658,1/14/2019,Corporate Gift Ideas Co.,Mandalay,Normal,Female,5420682,Health and beauty,17.75,1,0.8875,186.375,Cash,8.6
10168,18659,1/31/2019,Technics Stores Inc.,Naypyitaw,Normal,Female,4203734,Fashion accessories,62.18,10,31.09,652.89,Ewallet,6
10180,18660,3/15/2019,Daedalus Designs Imports,Mandalay,Normal,Male,9755886,Health and beauty,10.75,8,4.3,90.3,Ewallet,6.2
10188,18661,2/24/2019,Herkku Gifts,Yangon,Normal,Female,5824684,Electronic accessories,40.26,10,20.13,422.73,Credit card,5
10201,18662,02/08/2019,Mini Wheels Co.,Naypyitaw,Member,Female,1331106,Sports and travel,64.97,5,162.425,3.410.925,Credit card,6.5
10210,18663,3/22/2019,Osaka Souveniers Co.,Yangon,Normal,Male,1852363,Electronic accessories,95.15,1,47.575,999.075,Cash,6
10223,18664,1/24/2019,Australian Collectors, Co.,Yangon,Member,Female,2432532,Electronic accessories,48.62,8,19.448,408.408,Cash,5
10236,18665,3/14/2019,Motor Mint Distributors Inc.,Mandalay,Normal,Female,5504988,Food and beverages,53.21,8,21.284,446.964,Ewallet,5
10251,18666,1/23/2019,Tekni Collectables Inc.,Naypyitaw,Normal,Female,3433444,Fashion accessories,45.44,7,15.904,333.984,Cash,9.2
10263,18667,1/19/2019,Gift Depot Inc.,Yangon,Normal,Male,3735466,Food and beverages,33.88,8,13.552,284.592,Ewallet,9.6
10275,18668,1/27/2019,La Rochelle Gifts,Mandalay,Member,Male,3293501,Health and beauty,96.16,4,19.232,403.872,Credit card,8.4
10285,18669,02/03/2019,Marta's Replicas Co.,Mandalay,Member,Male,9960537,Food and beverages,47.16,5,11.79,247.59,Credit card,6
10298,18670,3/25/2019,Atelier graphique,Mandalay,Normal,Male,4103516,Electronic accessories,52.89,4,10.578,222.138,Ewallet,6.7
10308,18671,2/24/2019,Mini Classics,Yangon,Member,Female,7216355,Home and lifestyle,47.68,2,4.768,100.128,Credit card,4.1
10318,18672,02/07/2019,Diecast Classics Inc.,Naypyitaw,Member,Male,5032246,Sports and travel,10.17,1,0.5085,106.785,Cash,5.9
10329,18673,03/04/2019,Land of Toys Inc.,Yangon,Normal,Female,1897059,Health and beauty,68.71,3,103.065,2.164.365,Cash,8.7
10339,18674,2/14/2019,Tokyo Collectables, Ltd,Mandalay,Member,Female,6592619,Sports and travel,60.08,7,21.028,441.588,Credit card,4.5
10362,18675,1/29/2019,Technics Stores Inc.,Yangon,Member,Female,3221747,Sports and travel,22.01,4,4.402,92.442,Credit card,6.6
10374,18676,1/28/2019,Australian Gift Network, Co,Mandalay,Member,Female,1723054,Health and beauty,72.11,9,324.495,6.814.395,Credit card,7.7
10389,18677,3/26/2019,Scandinavian Gift Ideas,Yangon,Member,Male,9965562,Fashion accessories,41.28,3,6.192,130.032,Credit card,8.5
10402,18678,3/24/2019,Auto Canal Petit,Naypyitaw,Normal,Male,3582951,Electronic accessories,64.95,10,32.475,681.975,Cash,5.2
10417,18679,01/01/2019,Euro Shopping Channel,Yangon,Member,Female,3429918,Electronic accessories,74.22,10,37.11,779.31,Credit card,4.3
10101,18680,1/24/2019,Blauer See Auto, Co.,Yangon,Normal,Male,3618511,Electronic accessories,10.56,8,4.224,88.704,Cash,7.6
10110,18681,2/25/2019,AV Stores, Co.,Mandalay,Normal,Male,3523147,Health and beauty,62.57,4,12.514,262.794,Cash,9.5
10125,18682,01/09/2019,Australian Collectors, Co.,Mandalay,Member,Female,6858526,Sports and travel,11.85,8,4.74,99.54,Cash,4.1
10139,18683,2/14/2019,Souveniers And Things Co.,Yangon,Member,Male,6050998,Health and beauty,91.3,1,4.565,95.865,Ewallet,9.2
10149,18684,03/12/2019,Signal Collectibles Ltd.,Mandalay,Member,Female,2076575,Home and lifestyle,40.73,7,142.555,2.993.655,Ewallet,5.4
10162,18685,3/26/2019,Corporate Gift Ideas Co.,Yangon,Normal,Male,9840783,Fashion accessories,52.38,1,2.619,54.999,Cash,5.8
10173,18686,01/09/2019,Rovelli Gifts,Yangon,Member,Male,6104337,Fashion accessories,38.54,5,9.635,202.335,Ewallet,5.6
10182,18687,01/02/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Male,1887926,Sports and travel,44.63,6,13.389,281.169,Credit card,5.1
10193,18688,1/15/2019,Australian Collectables, Ltd,Naypyitaw,Normal,Male,8666737,Electronic accessories,55.87,10,27.935,586.635,Cash,5.8
10205,18689,01/01/2019,Euro Shopping Channel,Naypyitaw,Member,Female,1087044,Sports and travel,29.22,6,8.766,184.086,Ewallet,5
10214,18690,2/15/2019,Corrida Auto Replicas, Ltd,Yangon,Normal,Male,9153521,Fashion accessories,51.94,3,7.791,163.611,Cash,7.9
10227,18691,2/28/2019,Saveley & Henriot, Co.,Mandalay,Normal,Male,3196716,Electronic accessories,60.3,1,3.015,63.315,Cash,6
10244,18692,03/02/2019,Euro Shopping Channel,Yangon,Member,Female,7038252,Sports and travel,39.47,2,3.947,82.887,Credit card,5
10255,18693,2/13/2019,Mini Caravy,Naypyitaw,Member,Female,2705958,Food and beverages,14.87,2,1.487,31.227,Credit card,8.9
10280,18694,1/26/2019,Amica Models & Co.,Yangon,Normal,Male,7051426,Fashion accessories,21.32,1,1.066,22.386,Cash,5.9
10289,18695,1/30/2019,Herkku Gifts,Yangon,Member,Male,4010876,Electronic accessories,93.78,3,14.067,295.407,Credit card,5.9
10304,18696,1/27/2019,Auto Assoc. & Cie.,Yangon,Member,Male,3799386,Electronic accessories,73.26,1,3.663,76.923,Ewallet,9.7
10312,18697,1/30/2019,Mini Gifts Distributors Ltd.,Naypyitaw,Normal,Female,7447880,Sports and travel,22.38,1,1.119,23.499,Credit card,8.6
10322,18698,01/08/2019,Online Diecast Creations Co.,Naypyitaw,Member,Female,9216163,Food and beverages,72.88,9,32.796,688.716,Cash,4
10332,18699,1/19/2019,AV Stores, Co.,Yangon,Normal,Female,8673863,Fashion accessories,99.1,6,29.73,624.33,Cash,4.2
10347,18700,1/25/2019,Australian Collectors, Co.,Yangon,Normal,Male,5361393,Fashion accessories,74.1,1,3.705,77.805,Cash,9.2
10356,18701,2/19/2019,Lyon Souveniers,Yangon,Normal,Female,4720086,Fashion accessories,98.48,2,9.848,206.808,Ewallet,9.2
10367,18702,1/14/2019,Toys4GrownUps.com,Naypyitaw,Normal,Male,8727567,Health and beauty,53.19,7,186.165,3.909.465,Ewallet,5
10380,18703,2/25/2019,Euro Shopping Channel,Mandalay,Normal,Female,5871925,Electronic accessories,52.79,10,26.395,554.295,Ewallet,10
10390,18704,1/23/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Female,7782831,Health and beauty,95.95,5,239.875,5.037.375,Ewallet,8.8
10421,18705,2/16/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Female,3121722,Fashion accessories,36.51,9,164.295,3.450.195,Cash,4.2
10109,18706,01/01/2019,Motor Mint Distributors Inc.,Mandalay,Normal,Male,8026820,Food and beverages,21.12,8,8.448,177.408,Cash,6.3
10123,18707,03/07/2019,Atelier graphique,Yangon,Member,Female,1860691,Home and lifestyle,28.31,4,5.662,118.902,Cash,8.2
10137,18708,2/15/2019,Reims Collectables,Mandalay,Normal,Male,2474628,Health and beauty,57.59,6,17.277,362.817,Cash,5.1
10148,18709,1/23/2019,Anna's Decorations, Ltd,Yangon,Member,Female,3982874,Food and beverages,47.63,9,214.335,4.501.035,Cash,5
10161,18710,2/20/2019,Heintze Collectables,Naypyitaw,Member,Female,7898112,Home and lifestyle,86.27,1,43.135,905.835,Ewallet,7
10172,18711,01/08/2019,Gift Depot Inc.,Yangon,Member,Male,6964582,Sports and travel,12.76,2,1.276,26.796,Ewallet,7.8
10181,18712,3/17/2019,Herkku Gifts,Mandalay,Normal,Female,9240472,Home and lifestyle,11.28,9,5.076,106.596,Credit card,4.3
10192,18713,01/12/2019,Online Diecast Creations Co.,Mandalay,Normal,Female,9471870,Home and lifestyle,51.07,7,178.745,3.753.645,Cash,7
10204,18714,01/08/2019,Muscle Machine Inc,Yangon,Member,Female,4855828,Electronic accessories,79.59,3,119.385,2.507.085,Cash,6.6
10212,18715,1/26/2019,Euro Shopping Channel,Naypyitaw,Member,Male,5552957,Health and beauty,33.81,3,50.715,1.065.015,Ewallet,7.3
10226,18716,3/15/2019,Collectable Mini Designs Co.,Mandalay,Member,Male,8841973,Sports and travel,90.53,8,36.212,760.452,Credit card,6.5
10241,18717,1/17/2019,Mini Caravy,Naypyitaw,Member,Female,9629137,Health and beauty,62.82,2,6.282,131.922,Ewallet,4.9
10253,18718,01/08/2019,UK Collectables, Ltd.,Naypyitaw,Member,Male,4482949,Food and beverages,24.31,3,36.465,765.765,Credit card,4.3
10266,18719,01/06/2019,L'ordine Souveniers,Yangon,Normal,Male,6004236,Sports and travel,64.59,4,12.918,271.278,Ewallet,9.3
10278,18720,2/16/2019,Signal Gift Stores,Yangon,Member,Male,2739911,Food and beverages,24.82,7,8.687,182.427,Credit card,7.1
10287,18721,3/13/2019,Vida Sport, Ltd,Naypyitaw,Normal,Male,7697989,Fashion accessories,56.5,1,2.825,59.325,Ewallet,9.6
10301,18722,1/28/2019,Norway Gifts By Mail, Co.,Mandalay,Member,Female,4100365,Electronic accessories,21.43,10,10.715,225.015,Cash,6.2
10311,18723,1/18/2019,Euro Shopping Channel,Yangon,Member,Male,3159654,Sports and travel,89.06,6,26.718,561.078,Cash,9.9
10321,18724,3/19/2019,FunGiftIdeas.com,Yangon,Member,Male,9303509,Home and lifestyle,23.29,4,4.658,97.818,Credit card,5.9
10331,18725,3/15/2019,Motor Mint Distributors Inc.,Naypyitaw,Normal,Male,6660359,Home and lifestyle,65.26,8,26.104,548.184,Ewallet,6.3
10343,18726,02/12/2019,Reims Collectables,Naypyitaw,Member,Male,7046535,Fashion accessories,52.35,1,26.175,549.675,Cash,4
10366,18727,2/25/2019,Royale Belge,Mandalay,Member,Male,7695540,Electronic accessories,39.75,1,19.875,417.375,Cash,6.1
10379,18728,3/21/2019,Euro Shopping Channel,Yangon,Normal,Female,6000875,Electronic accessories,90.02,8,36.008,756.168,Credit card,4.5
10407,18729,1/19/2019,The Sharp Gifts Warehouse,Mandalay,Member,Female,1465286,Electronic accessories,12.1,8,4.84,101.64,Ewallet,8.6
10419,18730,01/08/2019,Salzburg Collectables,Mandalay,Member,Female,9718316,Food and beverages,33.21,10,16.605,348.705,Ewallet,6
10103,18731,3/30/2019,Baane Mini Imports,Naypyitaw,Member,Female,8326351,Fashion accessories,10.18,8,4.072,85.512,Credit card,9.5
10112,18732,2/20/2019,Volvo Model Replicas, Co,Mandalay,Member,Male,2474143,Sports and travel,31.99,10,15.995,335.895,Credit card,9.9
10126,18733,3/30/2019,Corrida Auto Replicas, Ltd,Yangon,Member,Female,2263932,Home and lifestyle,34.42,6,10.326,216.846,Ewallet,7.5
10139,18734,3/19/2019,Souveniers And Things Co.,Yangon,Member,Female,8437254,Food and beverages,83.34,2,8.334,175.014,Cash,7.6
10150,18735,1/13/2019,Dragon Souveniers, Ltd.,Yangon,Normal,Male,9048610,Sports and travel,45.58,7,15.953,335.013,Cash,5
10163,18736,02/05/2019,Classic Legends Inc.,Yangon,Member,Male,8144680,Food and beverages,87.9,1,4.395,92.295,Ewallet,6.7
10174,18737,3/23/2019,Australian Gift Network, Co,Yangon,Member,Female,8870268,Electronic accessories,73.47,10,36.735,771.435,Ewallet,9.5
10183,18738,3/13/2019,Classic Gift Ideas, Inc,Naypyitaw,Normal,Female,4190008,Fashion accessories,12.19,8,4.876,102.396,Ewallet,6.8
10193,18739,3/17/2019,Australian Collectables, Ltd,Yangon,Member,Male,7268387,Sports and travel,76.92,10,38.46,807.66,Ewallet,5.6
10206,18740,2/21/2019,Canadian Gift Exchange Network,Naypyitaw,Normal,Female,3535089,Health and beauty,83.66,5,20.915,439.215,Cash,7.2
10215,18741,02/07/2019,West Coast Collectables Co.,Mandalay,Normal,Female,3751025,Electronic accessories,57.91,8,23.164,486.444,Cash,8.1
10228,18742,03/02/2019,Cambridge Collectables Co.,Naypyitaw,Member,Female,1752139,Fashion accessories,92.49,5,231.225,4.855.725,Credit card,8.6
10244,18743,03/06/2019,Euro Shopping Channel,Mandalay,Normal,Male,6492220,Electronic accessories,28.38,5,7.095,148.995,Cash,9.4
10257,18744,02/06/2019,The Sharp Gifts Warehouse,Mandalay,Member,Male,6366107,Electronic accessories,50.45,6,15.135,317.835,Credit card,8.9
10270,18745,1/28/2019,Souveniers And Things Co.,Mandalay,Normal,Male,5926115,Health and beauty,99.16,8,39.664,832.944,Credit card,4.2
10280,18746,1/18/2019,Amica Models & Co.,Naypyitaw,Normal,Male,9877595,Fashion accessories,60.74,7,21.259,446.439,Ewallet,5
10291,18747,02/05/2019,Scandinavian Gift Ideas,Naypyitaw,Member,Female,2615219,Food and beverages,47.27,6,14.181,297.801,Cash,8.8
10304,18748,03/02/2019,Auto Assoc. & Cie.,Naypyitaw,Member,Male,8184909,Health and beauty,85.6,7,29.96,629.16,Cash,5.3
10312,18749,02/09/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Male,7482858,Food and beverages,35.04,9,15.768,331.128,Ewallet,4.6
10322,18750,1/14/2019,Online Diecast Creations Co.,Naypyitaw,Member,Female,8203045,Electronic accessories,44.84,9,20.178,423.738,Credit card,7.5
10333,18751,02/09/2019,Mini Wheels Co.,Mandalay,Normal,Male,7298679,Home and lifestyle,45.97,4,9.194,193.074,Ewallet,5.1
10347,18752,3/26/2019,Australian Collectors, Co.,Yangon,Member,Female,9791165,Health and beauty,27.73,5,69.325,1.455.825,Credit card,4.2
10357,18753,1/28/2019,Mini Gifts Distributors Ltd.,Yangon,Normal,Male,7397078,Food and beverages,11.53,7,40.355,847.455,Cash,8.1
10369,18754,2/14/2019,Collectables For Less Inc.,Naypyitaw,Normal,Female,9302689,Health and beauty,58.32,2,5.832,122.472,Ewallet,6
10381,18755,3/24/2019,Corporate Gift Ideas Co.,Naypyitaw,Member,Female,1221379,Home and lifestyle,78.38,4,15.676,329.196,Cash,7.9
10391,18756,02/09/2019,Anna's Decorations, Ltd,Naypyitaw,Normal,Male,9530656,Health and beauty,84.61,10,42.305,888.405,Credit card,8.8
10423,18757,3/24/2019,Petit Auto,Mandalay,Normal,Female,1703950,Health and beauty,82.88,5,20.72,435.12,Credit card,6.6
10103,18758,3/27/2019,Baane Mini Imports,Yangon,Member,Female,5046936,Food and beverages,79.54,2,7.954,167.034,Ewallet,6.2
10111,18759,1/27/2019,Mini Wheels Co.,Mandalay,Normal,Female,7069332,Home and lifestyle,49.01,10,24.505,514.605,Credit card,4.2
10126,18760,3/27/2019,Corrida Auto Replicas, Ltd,Mandalay,Member,Female,6376648,Food and beverages,29.15,3,43.725,918.225,Credit card,7.3
10139,18761,1/19/2019,Souveniers And Things Co.,Naypyitaw,Normal,Female,1036691,Electronic accessories,56.13,4,11.226,235.746,Ewallet,8.6
10150,18762,02/07/2019,Dragon Souveniers, Ltd.,Yangon,Normal,Female,7481678,Home and lifestyle,93.12,8,37.248,782.208,Cash,6.8
10163,18763,1/31/2019,Classic Legends Inc.,Yangon,Member,Male,2035396,Fashion accessories,51.34,8,20.536,431.256,Ewallet,7.6
10173,18764,2/25/2019,Rovelli Gifts,Yangon,Member,Female,6111508,Food and beverages,99.6,3,14.94,313.74,Cash,5.8
10183,18765,02/02/2019,Classic Gift Ideas, Inc,Naypyitaw,Normal,Female,5753275,Electronic accessories,35.49,6,10.647,223.587,Cash,4.1
10193,18766,3/14/2019,Australian Collectables, Ltd,Naypyitaw,Member,Male,2998111,Sports and travel,42.85,1,21.425,449.925,Credit card,9.3
10206,18767,03/11/2019,Canadian Gift Exchange Network,Yangon,Normal,Female,9589212,Fashion accessories,94.67,4,18.934,397.614,Cash,6.8
10215,18768,2/22/2019,West Coast Collectables Co.,Mandalay,Normal,Male,6215539,Home and lifestyle,68.97,3,103.455,2.172.555,Ewallet,8.7
10228,18769,03/02/2019,Cambridge Collectables Co.,Mandalay,Member,Female,1327539,Electronic accessories,26.26,3,3.939,82.719,Ewallet,6.3
10244,18770,03/10/2019,Euro Shopping Channel,Naypyitaw,Member,Female,7382262,Home and lifestyle,35.79,9,161.055,3.382.155,Credit card,5.1
10257,18771,02/08/2019,The Sharp Gifts Warehouse,Mandalay,Normal,Female,1855426,Home and lifestyle,16.37,6,4.911,103.131,Cash,7
10269,18772,2/22/2019,Salzburg Collectables,Naypyitaw,Member,Female,4227142,Home and lifestyle,12.73,2,1.273,26.733,Credit card,5.2
10280,18773,01/10/2019,Amica Models & Co.,Naypyitaw,Normal,Female,9408572,Sports and travel,83.14,7,29.099,611.079,Credit card,6.6
10291,18774,3/14/2019,Scandinavian Gift Ideas,Naypyitaw,Member,Female,4122018,Sports and travel,35.22,6,10.566,221.886,Ewallet,6.5
10304,18775,01/10/2019,Auto Assoc. & Cie.,Mandalay,Normal,Female,6339104,Electronic accessories,13.78,4,2.756,57.876,Ewallet,9
10312,18776,2/15/2019,Mini Gifts Distributors Ltd.,Mandalay,Member,Male,7825159,Sports and travel,88.31,1,44.155,927.255,Credit card,5.2
10322,18777,1/13/2019,Online Diecast Creations Co.,Yangon,Member,Female,4142738,Health and beauty,39.62,9,17.829,374.409,Credit card,6.8
10332,18778,2/15/2019,AV Stores, Co.,Mandalay,Normal,Female,6593316,Electronic accessories,88.25,9,397.125,8.339.625,Credit card,7.6
10347,18779,03/02/2019,Australian Collectors, Co.,Mandalay,Normal,Male,9624828,Sports and travel,25.31,2,2.531,53.151,Ewallet,7.2
10357,18780,3/24/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Male,6178317,Home and lifestyle,99.92,6,29.976,629.496,Ewallet,7.1
10369,18781,02/02/2019,Collectables For Less Inc.,Naypyitaw,Member,Female,1981114,Fashion accessories,83.35,2,8.335,175.035,Credit card,9.5
10381,18782,2/27/2019,Corporate Gift Ideas Co.,Yangon,Normal,Female,4237838,Food and beverages,74.44,10,37.22,781.62,Ewallet,5.1
10392,18783,1/20/2019,Mini Auto Werke,Naypyitaw,Normal,Male,6969998,Health and beauty,64.08,7,22.428,470.988,Ewallet,7.6
10423,18784,01/03/2019,Petit Auto,Mandalay,Normal,Female,8929540,Home and lifestyle,63.15,6,18.945,397.845,Ewallet,9.8
10106,18785,1/24/2019,Rovelli Gifts,Naypyitaw,Member,Male,8857512,Home and lifestyle,85.72,3,12.858,270.018,Ewallet,5.1
10119,18786,01/05/2019,Salzburg Collectables,Naypyitaw,Normal,Female,9392144,Health and beauty,78.89,7,276.115,5.798.415,Ewallet,7.5
10130,18787,3/30/2019,Auto-Moto Classics Inc.,Yangon,Normal,Female,8751497,Sports and travel,89.48,5,22.37,469.77,Cash,7.4
10143,18788,2/17/2019,Mini Creations Ltd.,Yangon,Member,Female,2371045,Health and beauty,92.09,3,138.135,2.900.835,Cash,4.2
10155,18789,3/21/2019,Toys of Finland, Co.,Naypyitaw,Normal,Female,2835726,Food and beverages,57.29,6,17.187,360.927,Ewallet,5.9
10167,18790,03/02/2019,Scandinavian Gift Ideas,Yangon,Normal,Male,9644203,Food and beverages,66.52,4,13.304,279.384,Ewallet,6.9
10178,18791,3/27/2019,Alpha Cognac,Naypyitaw,Member,Male,2362787,Fashion accessories,99.82,9,44.919,943.299,Cash,6.6
10186,18792,1/19/2019,Double Decker Gift Stores, Ltd,Yangon,Normal,Female,4784085,Home and lifestyle,45.68,10,22.84,479.64,Ewallet,5.7
10197,18793,2/19/2019,Enaco Distributors,Yangon,Normal,Male,5184598,Health and beauty,50.79,5,126.975,2.666.475,Credit card,5.3
10209,18794,3/28/2019,Men 'R' US Retailers, Ltd.,Yangon,Member,Male,6487871,Health and beauty,10.08,7,3.528,74.088,Cash,4.2
10222,18795,01/05/2019,Collectable Mini Designs Co.,Yangon,Normal,Female,1037223,Electronic accessories,93.88,7,32.858,690.018,Credit card,7.3
10248,18796,3/26/2019,Land of Toys Inc.,Naypyitaw,Member,Male,7659226,Electronic accessories,84.25,2,8.425,176.925,Credit card,5.3
10262,18797,02/03/2019,Euro Shopping Channel,Mandalay,Member,Male,1213232,Fashion accessories,53.78,1,2.689,56.469,Ewallet,4.7
10273,18798,02/06/2019,Petit Auto,Naypyitaw,Member,Male,6177758,Home and lifestyle,35.81,5,89.525,1.880.025,Ewallet,7.9
10283,18799,2/24/2019,Royal Canadian Collectables, Ltd.,Mandalay,Normal,Female,8024294,Food and beverages,26.43,8,10.572,222.012,Ewallet,8.9
